url	kind	size	rel_path	doc_url	status
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220317/402802527f8b0950017f96cc55ff0029.doc	file			https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220317_32280.htm	queued
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220317/402802527f8b0950017f96cc6263002b.doc	file	50688	zwgk/gsgg/202203/32280_平潭综合实验区自然资源服务中心关于海域海岛技术支撑服务的比价采购公告/attachments/file/402802527f8b0950017f96cc6263002b.doc	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220317_32280.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220318/402802527f8b0950017f9a8f6a98002f.xls	file	57344	zwgk/gsgg/202203/32291_平潭综合实验区财政金融局关于清理规范融资租赁、商业保理企业的公告/attachments/file/402802527f8b0950017f9a8f6a98002f.xls	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220318_32291.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220318/402802527f8b0950017f9a9a45540032.xls	file	57344	zwgk/gsgg/202203/32292_平潭综合实验区财政金融局关于清理规范融资租赁、商业保理企业的公告/attachments/file/402802527f8b0950017f9a9a45540032.xls	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220318_32292.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220318/402802527f8b0950017f9bd498d9003e.docx	file	13268	zwgk/gsgg/202203/32310_平潭综合实验区自然资源服务中心关于《平潭综合实验区4个建设用地段土壤污染状况调查/attachments/file/402802527f8b0950017f9bd498d9003e.docx	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220318_32310.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220318/402802527f8b0950017f9bd4ab140040.xlsx	file	12344	zwgk/gsgg/202203/32310_平潭综合实验区自然资源服务中心关于《平潭综合实验区4个建设用地段土壤污染状况调查/attachments/file/402802527f8b0950017f9bd4ab140040.xlsx	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220318_32310.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220321/402802527faa12e4017faa3d9f9f0003.pdf	file	153600	zwgk/gsgg/202203/32393_平潭综合实验区管委会关于调整中山大道与平岚二路交叉口东南侧 SC20210001/attachments/file/402802527faa12e4017faa3d9f9f0003.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220321_32393.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220321/402802527faa12e4017fabc271910011.xlsx	file	10343	zwgk/gsgg/202203/32415_关于制作幸福洋省级“互联网+全民义务植树” 基地宣传标识牌市场调研的公告/attachments/file/402802527faa12e4017fabc271910011.xlsx	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220321_32415.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220323/402802527faa12e4017fb4af8be90043.pdf	file	747752	zwgk/gsgg/202203/32480_林谋凤、林世珠个人住宅变更公示/attachments/file/402802527faa12e4017fb4af8be90043.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220323_32480.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220323/402802527faa12e4017fb4b1a65b0045.pdf	file	14037099	zwgk/gsgg/202203/32481_平潭综合实验区自然资源与生态环境局 关于洁大师汽车薄膜生产基地（一期） 工程变更/attachments/file/402802527faa12e4017fb4b1a65b0045.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220323_32481.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220323/402802527faa12e4017fb4bd7a2e0048.pdf	file	1928077	zwgk/gsgg/202203/32483_吴章荣个人住宅项目竣工规划条件核实公示/attachments/file/402802527faa12e4017fb4bd7a2e0048.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220323_32483.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220323/402802527faa12e4017fb4c178eb004a.pdf	file	75571	zwgk/gsgg/202203/32485_平潭综合实验区管委会办公室关于印发 《平潭综合实验区砂石土自然资源 管理办法》的/attachments/file/402802527faa12e4017fb4c178eb004a.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220323_32485.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220324/402802527fb756d5017fbac362f7004b.pdf	file	560769	zwgk/gsgg/202203/32523_关于下达2022年省级少数民族补助款的通知/attachments/file/402802527fb756d5017fbac362f7004b.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220324_32523.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220324/402802527fb756d5017fbadfe5540057.pdf	file	560769	zwgk/gsgg/202203/32525_关于下达2022年省级少数民族补助款的通知/attachments/file/402802527fb756d5017fbadfe5540057.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220324_32525.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220324/402802527fb756d5017fbae15c8e0059.pdf	file	552825	zwgk/gsgg/202203/32526_关于下达2022年中央少数民族发展任务资金的通知/attachments/file/402802527fb756d5017fbae15c8e0059.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220324_32526.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220324/402802527fb756d5017fbae15f5a005b.pdf	file	549966	zwgk/gsgg/202203/32526_关于下达2022年中央少数民族发展任务资金的通知/attachments/file/402802527fb756d5017fbae15f5a005b.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220324_32526.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220328/402802527fb756d5017fce822d90007b.pdf	file	2443542	zwgk/gsgg/202203/32560_平潭综合实验区红十字会关于生命救护体验馆项目方案征集公告/attachments/file/402802527fb756d5017fce822d90007b.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220328_32560.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220328/402802527fb756d5017fcfae430d0095.pdf	file	179273	zwgk/gsgg/202203/32581_高扬金、林志龙、吴培祥个人自建房续建（改建）批后公示/attachments/file/402802527fb756d5017fcfae430d0095.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220328_32581.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220328/402802527fb756d5017fcfae5f0b0097.pdf	file	177218	zwgk/gsgg/202203/32581_高扬金、林志龙、吴培祥个人自建房续建（改建）批后公示/attachments/file/402802527fb756d5017fcfae5f0b0097.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220328_32581.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220328/402802527fb756d5017fcfae73000099.pdf	file	180274	zwgk/gsgg/202203/32581_高扬金、林志龙、吴培祥个人自建房续建（改建）批后公示/attachments/file/402802527fb756d5017fcfae73000099.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202203/t20220328_32581.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220401/402802527fd3871e017fe297f3710033.doc	file	15360	zwgk/gsgg/202204/32657_平潭综合实验区自然资源服务中心2022年围挡服务询价公告/attachments/file/402802527fd3871e017fe297f3710033.doc	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220401_32657.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220401/402802527fd3871e017fe29806ab0035.doc	file	16384	zwgk/gsgg/202204/32657_平潭综合实验区自然资源服务中心2022年围挡服务询价公告/attachments/file/402802527fd3871e017fe29806ab0035.doc	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220401_32657.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220401/402802527fd3871e017fe29819380037.doc	file	14336	zwgk/gsgg/202204/32657_平潭综合实验区自然资源服务中心2022年围挡服务询价公告/attachments/file/402802527fd3871e017fe29819380037.doc	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220401_32657.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220401/402802527fd3871e017fe47d860a003c.xlsx	file	17290	zwgk/gsgg/202204/32675_用地预审与选址意见书公示（用字第350128202200001-35012820/attachments/file/402802527fd3871e017fe47d860a003c.xlsx	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220401_32675.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220407/402802527ffc6f7f01800313211b0008.zip	file	948284	zwgk/gsgg/202204/32794_蔡秀芳危房改建变更公示/attachments/file/402802527ffc6f7f01800313211b0008.zip	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220407_32794.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220411/40280252801624ec01801624ec3d0001.xlsx	file	153615	zwgk/gsgg/202204/32847_平潭综合实验区自然资源服务中心关于房屋结构安全鉴定询价的公告/attachments/file/40280252801624ec01801624ec3d0001.xlsx	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220411_32847.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220411/40280252801624ec01801624f3860003.docx	file	13424	zwgk/gsgg/202204/32847_平潭综合实验区自然资源服务中心关于房屋结构安全鉴定询价的公告/attachments/file/40280252801624ec01801624f3860003.docx	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220411_32847.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220412/40280252801b7a0601801cdf2fa8000d.docx	file	14259	zwgk/gsgg/202204/32928_平潭综合实验区市场监督管理局关于公开征求平潭综合实验区景区停车场收费标准意见的公/attachments/file/40280252801b7a0601801cdf2fa8000d.docx	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220412_32928.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220414/402802528025cf73018025d6ee8e0005.pdf	file	1518187	zwgk/gsgg/202204/32980_平潭综合实验区市场监督管理局关于征集两岸标准共通试点项目的通知/attachments/file/402802528025cf73018025d6ee8e0005.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220414_32980.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220414/402802528025cf73018025d6f9a20007.docx	file	12883	zwgk/gsgg/202204/32980_平潭综合实验区市场监督管理局关于征集两岸标准共通试点项目的通知/attachments/file/402802528025cf73018025d6f9a20007.docx	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220414_32980.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220418/402802528025cf7301803a698326000d.docx	file	30930	zwgk/gsgg/202204/33222_平潭综合实验区自然资源服务中心关于2022年幸福洋种苗科研基地建设比价采购公告/attachments/file/402802528025cf7301803a698326000d.docx	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220418_33222.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220418/402802528025cf7301803a69d0a9000f.xlsx	file	16569	zwgk/gsgg/202204/33222_平潭综合实验区自然资源服务中心关于2022年幸福洋种苗科研基地建设比价采购公告/attachments/file/402802528025cf7301803a69d0a9000f.xlsx	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220418_33222.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220418/40280252803bb76801803bb768b50001.xls	file	60928	zwgk/gsgg/202204/33245_平潭综合实验区市场监督管理局2022年食品安全监督抽检信息公告（第3期）/attachments/file/40280252803bb76801803bb768b50001.xls	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220418_33245.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220418/40280252803bb76801803bd9dafe0009.doc	file	21504	zwgk/gsgg/202204/33307_平潭综合实验区市场监督管理局关于印发《平潭综合实验区旅游消费投诉“先行垫付、代位/attachments/file/40280252803bb76801803bd9dafe0009.doc	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220416_33307.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220418/40280252803bb76801803bd9dbb6000b.doc	file	20480	zwgk/gsgg/202204/33307_平潭综合实验区市场监督管理局关于印发《平潭综合实验区旅游消费投诉“先行垫付、代位/attachments/file/40280252803bb76801803bd9dbb6000b.doc	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220416_33307.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220419/40280252803bb7680180409ef6bb002b.pdf	file	3581397	zwgk/gsgg/202204/33272_项目海域使用论证报告和用海情况公示/attachments/file/40280252803bb7680180409ef6bb002b.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220419_33272.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220419/40280252803bb768018041024b33002d.pdf	file	780925	zwgk/gsgg/202204/33275_项目海域使用论证报告和用海情况公示/attachments/file/40280252803bb768018041024b33002d.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220419_33275.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220422/40280252804980a301804f413b7e001b.pdf	file	241092	zwgk/gsgg/202204/33330_平潭综合实验区经济发展局关于拟推荐“2022年度省级科技特派员后补助项目”的公示/attachments/file/40280252804980a301804f413b7e001b.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220422_33330.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220426/40280252805943310180643a94750035.docx	file	13937	zwgk/gsgg/202204/33404_平潭综合实验区台胞台企服务中心关于公开选聘兼职法律顾问的公告/attachments/file/40280252805943310180643a94750035.docx	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220426_33404.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220427/402802528059433101806892d4db0043.pdf	file	77564	zwgk/gsgg/202204/33416_平潭综合实验区自然资源与生态环境局关于发布测绘成果目录的公告/attachments/file/402802528059433101806892d4db0043.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220427_33416.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220428/40280252806a387b01806f596d6d0012.pdf	file	56041390	zwgk/gsgg/202204/33466_台胞社区建设工程规划许可证变更公示/attachments/file/40280252806a387b01806f596d6d0012.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220428_33466.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220429/40280252806a387b01807324d04d0018.pdf	file	67674	zwgk/gsgg/202204/33488_平潭综合实验区自然资源与生态环境局准予规划许可证变更决定书(附件)/attachments/file/40280252806a387b01807324d04d0018.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202204/t20220429_33488.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220506/402802528091a8db018096fe16ac000a.docx	file	264847	zwgk/gsgg/202205/33561_平潭综合实验区自然资源与生态环境局关于《平潭综合实验区海漂垃圾无人机航拍遥感服务/attachments/file/402802528091a8db018096fe16ac000a.docx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220506_33561.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220506/402802528091a8db018096fe181d000c.docx	file	13229	zwgk/gsgg/202205/33561_平潭综合实验区自然资源与生态环境局关于《平潭综合实验区海漂垃圾无人机航拍遥感服务/attachments/file/402802528091a8db018096fe181d000c.docx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220506_33561.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220506/402802528091a8db0180987cd9bd002e.pdf	file	1035137	zwgk/gsgg/202205/33586_方明官个人住宅批前公示/attachments/file/402802528091a8db0180987cd9bd002e.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220506_33586.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809d577c4c0034.xlsx	file	13094	zwgk/gsgg/202205/33612_平潭综合实验区自然资源服务中心关于办公用品、办公耗材、图文广告3个服务项目定点采/attachments/file/402802528091a8db01809d577c4c0034.xlsx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33612.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809d578b180036.xlsx	file	11802	zwgk/gsgg/202205/33612_平潭综合实验区自然资源服务中心关于办公用品、办公耗材、图文广告3个服务项目定点采/attachments/file/402802528091a8db01809d578b180036.xlsx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33612.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809d579d040038.xlsx	file	11708	zwgk/gsgg/202205/33612_平潭综合实验区自然资源服务中心关于办公用品、办公耗材、图文广告3个服务项目定点采/attachments/file/402802528091a8db01809d579d040038.xlsx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33612.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809d57aa42003a.xlsx	file	11663	zwgk/gsgg/202205/33612_平潭综合实验区自然资源服务中心关于办公用品、办公耗材、图文广告3个服务项目定点采/attachments/file/402802528091a8db01809d57aa42003a.xlsx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33612.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809d57bbe5003c.xlsx	file	11667	zwgk/gsgg/202205/33612_平潭综合实验区自然资源服务中心关于办公用品、办公耗材、图文广告3个服务项目定点采/attachments/file/402802528091a8db01809d57bbe5003c.xlsx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33612.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809d57cb2c003e.xlsx	file	12350	zwgk/gsgg/202205/33612_平潭综合实验区自然资源服务中心关于办公用品、办公耗材、图文广告3个服务项目定点采/attachments/file/402802528091a8db01809d57cb2c003e.xlsx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33612.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809d57e1a70040.docx	file	15071	zwgk/gsgg/202205/33612_平潭综合实验区自然资源服务中心关于办公用品、办公耗材、图文广告3个服务项目定点采/attachments/file/402802528091a8db01809d57e1a70040.docx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33612.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809d57fb570042.doc	file	17920	zwgk/gsgg/202205/33612_平潭综合实验区自然资源服务中心关于办公用品、办公耗材、图文广告3个服务项目定点采/attachments/file/402802528091a8db01809d57fb570042.doc	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33612.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809d5d27d60044.pdf	file	154150	zwgk/gsgg/202205/33614_平潭综合实验区经济发展局关于拟认定2022年度区级科技型中小企业名单的公示/attachments/file/402802528091a8db01809d5d27d60044.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33614.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809daf4a120048.pdf	file	7101217	zwgk/gsgg/202205/33620_平潭综合实验区自然资源与生态环境局关于坛南湾管理单元锦头四路东侧地块等5宗地块控/attachments/file/402802528091a8db01809daf4a120048.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33620.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809daf7877004a.pdf	file	13648225	zwgk/gsgg/202205/33620_平潭综合实验区自然资源与生态环境局关于坛南湾管理单元锦头四路东侧地块等5宗地块控/attachments/file/402802528091a8db01809daf7877004a.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33620.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809daf956e004c.pdf	file	9013988	zwgk/gsgg/202205/33620_平潭综合实验区自然资源与生态环境局关于坛南湾管理单元锦头四路东侧地块等5宗地块控/attachments/file/402802528091a8db01809daf956e004c.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33620.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809dafa872004e.pdf	file	7666402	zwgk/gsgg/202205/33620_平潭综合实验区自然资源与生态环境局关于坛南湾管理单元锦头四路东侧地块等5宗地块控/attachments/file/402802528091a8db01809dafa872004e.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33620.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220507/402802528091a8db01809dafc3c30050.pdf	file	11255398	zwgk/gsgg/202205/33620_平潭综合实验区自然资源与生态环境局关于坛南湾管理单元锦头四路东侧地块等5宗地块控/attachments/file/402802528091a8db01809dafc3c30050.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220507_33620.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220509/4028025280a683650180a7fdba32000b.pdf	file	111181	zwgk/gsgg/202205/33655_平潭综合实验区经济发展局关于印发《拍卖行业“双随机、一公开”监督检查工作实施方案/attachments/file/4028025280a683650180a7fdba32000b.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220509_33655.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220510/4028025280a683650180abd0ea370025.docx	file	13600	zwgk/gsgg/202205/33662_平潭综合实验区自然资源服务中心关于2022年度“招拍挂”图则编制服务自行采购公告/attachments/file/4028025280a683650180abd0ea370025.docx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220510_33662.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220510/4028025280a683650180ac158a580027.pdf	file	9965990	zwgk/gsgg/202205/34239_平潭综合实验区金井片区城乡环卫一体化项目政府采购项目需求论证公示/attachments/file/4028025280a683650180ac158a580027.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220509_34239.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220510/4028025280a683650180ac43cc5b002a.pdf	file	2293131	zwgk/gsgg/202205/41479_第二十届中国·海峡创新项目成果交易会平潭馆设计搭建比选采购公告/attachments/file/4028025280a683650180ac43cc5b002a.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220510_41479.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220510/4028025280a683650180acbcbd0f0030.docx	file	13600	zwgk/gsgg/202205/33670_平潭综合实验区自然资源服务中心关于2022年度“招拍挂”图则编制服务自行采购公告/attachments/file/4028025280a683650180acbcbd0f0030.docx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220510_33670.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220511/4028025280b239530180b23953780001.pdf	file	116343	zwgk/gsgg/202205/33702_平潭综合实验区管委会关于调整中山大道与平岚一路交叉口东北侧SC202100015/attachments/file/4028025280b239530180b23953780001.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220511_33702.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220511/4028025280b239530180b253ee320013.rar	file	1553766	zwgk/gsgg/202205/33704_平潭综合实验区自然资源服务中心关于南松溪人工湿地物理围网建设项目自行采购公告/attachments/file/4028025280b239530180b253ee320013.rar	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220511_33704.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220511/4028025280b239530180b25400240015.rar	file	10074	zwgk/gsgg/202205/33704_平潭综合实验区自然资源服务中心关于南松溪人工湿地物理围网建设项目自行采购公告/attachments/file/4028025280b239530180b25400240015.rar	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220511_33704.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220511/4028025280b239530180b25411690017.rar	file	1099246	zwgk/gsgg/202205/33704_平潭综合实验区自然资源服务中心关于南松溪人工湿地物理围网建设项目自行采购公告/attachments/file/4028025280b239530180b25411690017.rar	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220511_33704.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220511/4028025280b239530180b25424c30019.rar	file	10039917	zwgk/gsgg/202205/33704_平潭综合实验区自然资源服务中心关于南松溪人工湿地物理围网建设项目自行采购公告/attachments/file/4028025280b239530180b25424c30019.rar	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220511_33704.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220511/4028025280b239530180b2543db9001b.rar	file	11941	zwgk/gsgg/202205/33704_平潭综合实验区自然资源服务中心关于南松溪人工湿地物理围网建设项目自行采购公告/attachments/file/4028025280b239530180b2543db9001b.rar	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220511_33704.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220511/4028025280b239530180b2c2252c001d.pdf	file	117363	zwgk/gsgg/202205/33712_平潭综合实验区经济发展局关于重新认定商贸系统改制企业部分职工工龄的公示/attachments/file/4028025280b239530180b2c2252c001d.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220511_33712.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220512/4028025280b239530180b77c80c3002a.xlsx	file	26529	zwgk/gsgg/202205/33754_平潭综合实验区自然资源与生态环境局关于实验区房地产出让地1户个人自建房续建（改建/attachments/file/4028025280b239530180b77c80c3002a.xlsx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220512_33754.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220512/4028025280b239530180b77c9da2002c.pdf	file	63385	zwgk/gsgg/202205/33754_平潭综合实验区自然资源与生态环境局关于实验区房地产出让地1户个人自建房续建（改建/attachments/file/4028025280b239530180b77c9da2002c.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220512_33754.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220520/4028025280cc16360180de7e23a0003e.pdf	file	124396	zwgk/gsgg/202205/33873_平潭综合实验区经济发展局关于“企业研发经费投入2021年度补助和2022年度预补/attachments/file/4028025280cc16360180de7e23a0003e.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220520_33873.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220520/4028025280cc16360180df2b5e770048.pdf	file	1864163	zwgk/gsgg/202205/33876_陈明光、陈明香危房翻建变更公示/attachments/file/4028025280cc16360180df2b5e770048.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220520_33876.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220520/4028025280cc16360180df598a7e004a.xls	file	16384	zwgk/gsgg/202205/33878_征收土地公告/attachments/file/4028025280cc16360180df598a7e004a.xls	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220520_33878.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220523/4028025280e083e20180efe207c90006.pdf	file	19857167	zwgk/gsgg/202205/33910_平潭综合实验区市场监督管理局转发关于开展2022年度智能制造标准应用试点项目申报/attachments/file/4028025280e083e20180efe207c90006.pdf	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220523_33910.htm	done
https://www.pingtan.gov.cn/attachFiles/myfile/DATE_20220523/4028025280e083e20180efe208750008.docx	file	55919	zwgk/gsgg/202205/33910_平潭综合实验区市场监督管理局转发关于开展2022年度智能制造标准应用试点项目申报/attachments/file/4028025280e083e20180efe208750008.docx	https://www.pingtan.gov.cn/zwgk/gsgg/202205/t20220523_33910.htm	done
